type	id	parent	name	durationYears
C	C36c7733f7ed4be2a6e6093c2	Fec43c9c67c0e8b8a2393b26b	Licenciado en Trabajo Social	5
C	C36d73f8abbb0b3594981280b	F789fd4aeeafbd0a3b38f4b3f	Licenciado/a en Sistemas de Información de las Organizaciones	5
C	C36d759ee6cefa29689545b13	F94dd109225da8b7ada6aeb7b	Licenciado en Relaciones Públicas e Institucionales - MD	4
C	C36d8cc9e2f1bc474643c1b34	Fde4bee9d532b21d351806582	Técnico/a Radiólogo/a Universitario/a	3
C	C36d9bf83d000ef643541411d	F3a27eb28ed88f6275934ec9e	Procurador	5
C	C36dc885ed33d2a658ad641a8	F94269fc03b930491d5c381a1	Licenciado en Conducción y Gestión Operativa - Orientación Armas	4
C	C36e0036747fefc35bb2a3bd7	Fac83c7925b269d21280e47ee	Técnico Universitario en Óptica y Contactología	3
C	C36ea25aa306354a6b96058f1	Fe1e824e4bc9ea79cabcfdbd8	Licenciado/a en Administración de Negocios - MD	4
C	C36f2ddf3cb39f9d4b1ef6b64	Fd8cbfdd1f5711e42653bed0f	Licenciado en Turismo	4
C	C36fc5181b624efcee18e8507	Fa2402dbdb0baf434c079edd1	Ingeniero de Alimentos	6
C	C36fdcf8af72a34e2f77a5c1b	F8bc49d6e7b0f4c7f90247312	Licenciado en Inglés	5
C	C371ffc4578da44395f019885	F3e66b40e13a0c4dfcfcbd331	Contador Público	5
C	C3723ebfbb2a166f32eeb7ba6	Fe1a21b01d1d2ebe60647a8a5	Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Preservación y Conservación	5
C	C3725d5af92003555e33d7bf9	Ff415458e1ab9ccb077e69d56	Técnico Universitario en Equipamiento Interior	3
C	C372ada88929a4ddccd6d1b7f	Fa2948364638c9c5cbbffc1dd	Licenciado Fonoaudiólogo	5
C	C373bdd77a548e6adc685cd03	Fec43c9c67c0e8b8a2393b26b	Técnico Universitario en Circuitos Turísticos	2
C	C373dbe4c27e7af10a1ccabcd	Fe9b58f18cc6fd1f24a6e461c	Técnico Universitario en Recursos Naturales Renovables con Orientación en Producción Agropecuaria	3
C	C373f7d3bce6266d9ba847e52	Fa2f65887eb4fe69efdf36577	Licenciado en Historia	5
C	C3745d50c61533e0fd3eb2a2d	F9022718f300d20a82511b0f2	Técnico Universitario en Redes Informáticas y Telecomunicaciones - MD	3
C	C3746192566cae83a52f21920	Fe393180811912102bd3a830b	Enfermera/o Universitaria/o	3
C	C3747a38f8f28248f4bc9a4f0	F30c2d22d247e202da5a6f28a	Técnico en Comunicación Social	3
C	C3749156ce671e5c8f86bf8b1	Ffd75b2af2f20b81c1f2c1b2a	Procurador	3
C	C37533349407d22707cc0747b	F7eca71c5f5032caaf0d9e2aa	Analista Universitario en Redes	3
C	C3755a394327a502cea774f85	F0ad6b1c5c496957db6c76a66	Técnico Universitario en Hemoterapia e Inmunohematología	3
C	C375626b399bc4dc639c4985f	Fcb65b055577cd0a61d854b4b	Licenciado/a en Relaciones Públicas	4
C	C3762d29e346f6bcadf377284	Fec9e06fbb116dd8f4f4dffa9	Técnico/a Universitario/a Cervecero/a	3
C	C3769a3e943c65fa5c36abccc	Fe0bafca362d9112a4631aa3a	Licenciado en Ciencias Químicas	5
C	C376a24550514390e17b4daf6	F1364a93a14ec9b4d55898da0	Licenciado en Ciencias Ambientales	5
C	C376b6f89ba782d0cace9697e	Fa34b8cd82cbc5a8ba773a5c4	Analista Programador	3
C	C3779ea3d560d696816086760	F8465046099e271f9af62805c	Licenciado en Comunicación Social	5
C	C377bafac85e8b4a1d4bc269f	F58dfcf53e069e867ce78a339	Licenciado en Enfermería	4
C	C377ff4b5f19fa17884b3b8ab	F3633a45fddcd3c4077bb9462	Licenciado en Criminalística	4
C	C378671fee09763185c1ba049	F0f43785626248c147ddfbb1f	Licenciado en Planificación y Diseño del Paisaje	5
C	C3786c2305474733bfa985f17	F6fe58eb0ddfc90baf2d01c1d	Licenciado/a en Ciencia de Datos - MD	4
C	C37881afff1aed6e829b2d546	F68b580d8df7cac7b6ea98f49	Técnico Universitario en Entrenamiento Deportivo	2
C	C378b13c359d42d2afb08fbd6	F9c1127f943e90157eb596b6a	Profesor/a Universitario/a en Teatro	4
C	C37927594bbdbbaad6d63942f	F6b268140c694397e44a2d0b7	Licenciado en Turismo	4
C	C3798f95f523e3bcc9463935c	F7a384e47e8dba7e185a634e1	Licenciado en Psicopedagogía	4
C	C379fcfeb07596c117d63f0cf	Fe467fd016b7b2c17fc2ceb5f	Técnico/a en Informática Aplicada al Diseño Multimedia y de Sitios Web - MD	2
C	C37a17e82adc510f9a6ed2e1a	Fe393180811912102bd3a830b	Licenciado en Ciencias Geológicas	6
C	C37a5595dfa4784a57deafb23	F92e3aaf645b03c8f79fb4ca8	Traductor Público Nacional en Lengua Francesa	5
C	C37a5a9dd0d8482780715f3be	F9661ae1d61f3dca147986a12	Licenciado en Nutrición	5
C	C37a69352c7c0b1b405cd2158	F179c0a120a881dd7de4f479a	Técnico Universitario en Producción Animal	2
C	C37ae56ba59274344ed1e9257	Fa1ec07a999a77ed8e73db466	Licenciado en Turismo	4
C	C37b2c7061fcc48d88166dcc0	Fe10b3f8f7ba06e909c30f6d1	Técnico/a en Gestión Parlamentaria	2
C	C37b32f45ffb3aa73f37a5f2c	Fa2402dbdb0baf434c079edd1	Licenciado en Ciencias Geológicas	6
C	C37b664b6c92f9e9adaec48e7	F9ff09445d0358e60123fff1b	Profesor de Enseñanza Media y Superior en Psicología	6
C	C37bc39179f52d490a26d059b	F357308a79fe4adb45352d09c	Técnico Universitario en Sonido	3
C	C37c916318b4c3ea0e67c6ef5	F3a27eb28ed88f6275934ec9e	Escribano	6
C	C37c992576706dbae9076a068	F11f132fb223d72bd6a01967b	Técnico Universitario en Anestesia	3
C	C37d53f513a3e8580e34380e5	F4700db3287a562e493299960	Profesor en Química	4
C	C37e2d3f359c9b97cdfe8cbb7	Fc38b7a5a908a2e7f85df7855	Profesor de Enseñanza Media y Superior en la especialidad Biología	6
C	C37e30f327ee7b3c58b14c809	Fb9dff731e5bacfc390c63f13	Licenciado en Kinesiología y Fisioterapia	4
C	C37e582faecac024fa0dbedaa	Facdb714e650bcf3fc8bd192f	Licenciado Kinesiólogo-Fisiatra	6
C	C37e7f83178f2402e635697ff	F46f33d3ae917b359d4ee8782	Licenciado en Ciencia Política	4
C	C37ebcadfc8e8c93e98101885	F3734f7ebd57ade87c0b53dff	Licenciado en Enfermería	4
C	C37f041a57f4de5f37954b92e	Fe067f84f1b13d312ca57c425	Licenciado en Paleontología	6
C	C37f3d9972f3988df3bf61170	Feaf66d85eda535f31bc4aa38	Bioquímico/a	6
C	C37f766fd18ee7397b62d9f27	F97937eaf8acba2678efb4fde	Contador Público	5
C	C37fb8a3ce2c9f1532fab9952	Facdb714e650bcf3fc8bd192f	Ingeniero de Alimentos	6
C	C37ff59018ef055fb0c940dcc	F72970d0c6d6b89939fb1a5c7	Técnico en Radiología	3
C	C3807cb9133180da0325a92d3	F2a20152219cf4419ce918332	Técnico Universitario en Instrumentación Quirúrgica	3
C	C380f7d908e3532a49a0aff71	Fea6c855d1d59ae19d938cfd7	Técnico Universitario en Medicina Nuclear	3
C	C381400f43960130b5fc81959	Fee3a10b4b19ace2ff2a93967	Analista Universitario en Administración	3
C	C38152a4044c8ef3451449d55	Fa3d3b458b2701b22cd9d5a24	Licenciado en el Tratamiento y Análisis de Datos para la Investigación Socioeconómica	5
C	C381b42c0b7be09f20008b0b5	F490e990570ab776793bc1b62	Técnico/a Radiólogo/a Universitario/a	3
C	C3822315df86082628dce0742	Fe826672943aaafccec5a32ca	Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Tecnología de la Información	5
C	C382232ad0cd5eb851f03950b	F6ff3e27eb20885b4eba722aa	Técnico/a universitario/a en prácticas socioeducativas en Educación Física	2
C	C3827110809700567bb25f02c	F3cd39ba7fae13f48554bc8f9	Técnico/a Universitario/a en Protección Contra Incendios	3
C	C3829bb9ad645a37875d09b22	F8d5a8e80486a37446dd6ea52	Abogado	5
C	C38357272512b1b5b3838016a	Fc38b7a5a908a2e7f85df7855	Licenciado en Ciencias de la Comunicación	5
C	C383d12e437b52461443c7621	F2a20152219cf4419ce918332	Licenciado en Ciencias Oceanográficas	5
C	C3846165e9eab891629260ce2	Fe826672943aaafccec5a32ca	Licenciado en Planificación y Diseño del Paisaje	5
C	C384a63738d5d95bd542669f4	Faad2ed388f38b9998d4f77dd	Licenciado/a en Fonoaudiología	4
C	C384ebe1b624f850079a76b22	F9bf9b42e42d8994336ed44e3	Licenciado Fonoaudiólogo	5
C	C384ec177f5bc04f0da5faff9	Facdb714e650bcf3fc8bd192f	Licenciado en Sociología	5
C	C384ee34f56402180e576333f	Fa3d3b458b2701b22cd9d5a24	Profesor/a Universitario/a en Ciencias de la Educación	4
C	C38538b0d63db6382e4412cd5	F983267bee6e2d8b66043cfd2	Compaginador/a Cinematográfico/a	4
C	C385fc4dde837cac00ab96675	F3b45aeea8a23e8a588dd4824	Licenciado en Psicopedagogía	5
C	C386520cdb93861efaf556aa3	Facdb714e650bcf3fc8bd192f	Licenciado en Ciencias Físicas	6
C	C38661b1c343ee222a9c9cd01	Fa4b183d078db66ae66f7b89e	Técnico Superior en Seguridad	3
C	C386ebea13995d4f8c3ee4064	F9a5c98aaee48d448fe1d9f3b	Licenciado en Trompa	5
C	C3879183d12134f23984bec9c	Ffbee55f0731965164f43bba7	Licenciado en Nutrición	5
C	C387b48d3eec1c4c2b1691e79	F0ad6b1c5c496957db6c76a66	Diseñador Gráfico	5
C	C387e321c7cf6e3651ba96725	F30082e166c59570495389d2e	Licenciado en Análisis de Sistemas	5
C	C388507288e9de09258bf6ba3	F96331d621eb2c17b5b1cb4e0	Técnico Universitario en Marketing	3
C	C388e2bf8acd465889751670b	F20f719742d7582930d14ef94	Técnico Universitario en Prácticas Cardiológicas	3
C	C38914a6e68facbd08937962d	F7282be97802021d16d7d1cd6	Licenciado en Marketing	4
C	C3891805b3164ba58e328ac20	Faf3ef51a65ab236c02608318	Ingeniero Biomédico	5
C	C3892c20456864baced121557	Fbe266d54d094335e6d08ec66	Licenciado en Relaciones Laborales - MD	4
C	C38983bbd0d6a037fdfe2dc64	F9ff09445d0358e60123fff1b	Ingeniero/a en Energía Eléctrica	5
C	C38a0e658086d5df249c5f621	Fca805084c23f6452b18c2810	Licenciado en Turismo	4
C	C38a342c0da6da523fac68cdd	F36410dd4707b0fad231ec364	Licenciado en Comunicación Social	5
C	C38a45a6f65ffe292e9a82c66	F66dc548541bfe4ff47759f6f	Martillero Público y Corredor de Comercio	2
C	C38a56b20c227abcbce489700	F0ad6b1c5c496957db6c76a66	Licenciado/a en Sistemas de Información de las Organizaciones	5
C	C38a684ea545e7aef32fedc88	Fa3a5369cb87b2452d6f1f326	Enfermero/a Universitario/a	3
C	C38ae3cf7709d6b19d2041ac3	F3f426da4f4d5dd78df1f3df7	Técnico Universitario en Instrumentación Quirúrgica	3
C	C38b904613bce7d2f5268f4a2	F84bd77f9eff79d6fd3bab273	Técnico Universitario en Enfermería	3
C	C38bb0341da8bc63920917d36	Fc38b7a5a908a2e7f85df7855	Profesor/a de Enseñanza Secundaria y Superior en Ciencias de la Educación	6
C	C38c8fc2e1b5d524a0d5db2e0	F537aa9fe1fe91eca8a2f86b9	Técnico Universitario en Hemoterapia e Inmunohematología	3
C	C38d24a95956767ce59af3ee7	F17031982285bcf485e8b3bb6	Técnico Universitario en Instrumentación Quirúrgica	3
C	C38d56e3dd1c1e4c0c443f594	F381ad9353ed5363e904dff8e	Técnico Universitario en Diseño Industrial	3
C	C38de771564170fab2f9d2123	Fe826672943aaafccec5a32ca	Técnico Universitario en Cosmetología Facial y Corporal	3
C	C38e0e085c58e2a917e1f158d	F2a20152219cf4419ce918332	Técnico Universitario en Cosmetología Facial y Corporal	3
C	C38e77659708213d30c7212f4	F90e79cc72b979221e5107885	Licenciado en Enfermería	4
C	C38ebbf7798af19c4975b9fa7	Fcb7848d6d5ec0073829ce2f4	Licenciado/a en Comunicación Social	5
C	C38f611f0fd59cdd3c15a19fd	Ff3bd5e48bbf86fb9f3e8ef5f	Licenciado en Ciencias Químicas	5
C	C38f9c5430899a329118d9608	F0a0773b9337bd4cb16c6b750	Técnico Universitario en Programación de Sistemas	2
C	C3900044d4951a850f346eec2	F30082e166c59570495389d2e	Licenciado en Ciencias Físicas	6
C	C390637ab7cf8a4848f1a2032	Fea2227a8011df0ac718faafa	Ingeniero Electrónico	5
C	C390aa813a47ae5c33962e729	Fe1a21b01d1d2ebe60647a8a5	Licenciado en Ciencias Biológicas	6
C	C390d8b59836cc4072aa03720	Fcfdf6d7602677c7e922be45c	Profesor en Letras	4
C	C3914be7728dd694fc4c5b25d	Fd19af0b39270ca589a5b8e2f	Técnico Radiólogo Universitario	3
C	C39189dfcb2f5670489f53c7c	Fa916738b36cc1e7c6fb6906b	Técnico Universitario en Diseño y Programación de Videojuegos	3
C	C39190881dc647be3dcace1aa	F8f4c5be5e21987f332290e96	Técnico en Diseño de Interiores	3
C	C392c3ee65a27b4cc674965d6	Fb94dfd073034639e6744d797	Ingeniero en Informática	5
C	C392dc3dc877817132c672fd8	F45f3aafa956468f679369a4a	Técnico Universitario en Aserraderos y Carpintería Industrial	3
C	C39300949c6b37535d2d3c074	Fe604b5da3f06faa27ba72b83	Profesor Universitario en Psicopedagogía	5
C	C39385c56829fbcdba6e634d4	Fe1b8ad4806efb229ee2f6d00	Técnico Universitario en Gestión Ambiental	3
C	C39393ac83d71aa5245818c3b	F83a2dd9c49c181d6e2a838c9	Licenciado en Relaciones del Trabajo	5
C	C393e1a1a736347f2698a59c4	F046ba5eca547f1e646b3401d	Licenciado en Enfermería	5
C	C3940aa62f9dd26c76737f8a2	Fff96f1328710e563cbdb63f0	Técnico Universitario en Construcciones	3
C	C3948afe1cab83cb3fde3e31e	F9f5e658e70cf8c0a21ee1d35	Profesor/a para la Educación Primaria	4
C	C39551087e74e2ae6f08f8699	F30082e166c59570495389d2e	Licenciado en Ciencias Matemáticas	6
C	C3957fc2f83ef3eae335f4437	F018a58ec0217f82cb90e7953	Técnico Universitario en Energía Solar	3
C	C395a603c2d7a214e73a2f103	F9906861024a110a8c0e455f2	Podólogo Universitario	3
C	C395bbe198c2adefce9f280f9	F789fd4aeeafbd0a3b38f4b3f	Licenciado en Musicoterapia	5
C	C395c296f7c63c4f8aa2e1674	Fb10b99e995fbd8b1adc8e522	Profesor en Filosofía	5
C	C395f4914c79c119a73fdcb32	F38a86661cd4e85037d2113fe	Licenciado en Comercialización	4
C	C396412da4e26a7307e56fa46	F62c1390714ad69240b5231f2	Licenciado en Higiene y Seguridad en el Trabajo	4
C	C3973c7003c9355c422a1a6c1	F537aa9fe1fe91eca8a2f86b9	Técnico en Turismo Rural	3
C	C397f122fad38432237094072	F0f486cfd093aa3f0912644f4	Ingeniero Biomédico	5
C	C3980e6761a584ed5c51997ed	F1e4146a6c93be3a4e8be1652	Licenciado en Ciencias Oceanográficas	5
C	C3981dfc93ff6ba1c6689a4a1	Fb5ed76239d32c8cc7dac865a	Licenciado/a en Enfermería	5
C	C398231801685819a24edbf1c	Ff4d05866eaba1d7122d00cee	Profesor de Educación Inicial	4
C	C3983e8b25cc315c57ac9945c	Fd9f663e42331c7f001506359	Ingeniero Industrial	5
C	C39841d30706c65433f4cef0d	F193291f9aa3c383c6b3f8ea8	Técnico Universitario en Anestesia	3
C	C3987223d879bd208024432bd	Fd1474c3b98e69d4dc8a51ec4	Profesor en Psicopedagogía	4
C	C398cb81de5d4191d1d99591b	Fd15dd301972ec57934f985e3	Ingeniero/a Naval	6
C	C398d816b83d516636145c79d	Ff5297eff8a6ae7277295becc	Licenciado/a en Diseño	4
C	C398e91d91d2477c138eb1b39	F5306e495bf35e33d8c577418	Licenciado en Política Local y Gestión Pública	4
C	C39909ca124b7e770b4b0e470	Fbe266d54d094335e6d08ec66	Licenciado/a en Negocios Digitales y Globales - MD	4
C	C3997d9c1cc3f06bf3642e2e7	Fc38b7a5a908a2e7f85df7855	Odontólogo	6
C	C39989b658fc6056bc6c1d9a4	Fea73299f4890bfdfb3840168	Licenciado en Ciencias Geológicas	5
C	C399a860da594f01c93ab5ae6	Fe1a21b01d1d2ebe60647a8a5	Ingeniero Civil	6
C	C399e44bdb3661084880179a3	F1ca5131a86d637f537f2ecce	Licenciado en Geología	5
C	C39a210f975a475b5f2d91a14	Fe393180811912102bd3a830b	Profesor de Enseñanza Media y Superior en Relaciones del Trabajo	5
C	C39aca6d1ebafd109f7087288	Facdb714e650bcf3fc8bd192f	Ingeniero/a en Petróleo	6
C	C39b6846c128664ec46d0a12f	Fd6ab6d5eefde2a261406a34f	Licenciado en Psicología	5
C	C39b9a1be5cac77c94ccc56c3	F0f43785626248c147ddfbb1f	Diseñador Textil	5
C	C39b9be3069bc650f95f3f5f0	F168764644837f7eacdc279b1	Profesor Universitario de Música con orientación en: Clarinete	5
C	C39baa14fb14f54d7c0a29625	Ff4fbe2fdbae7d2d5a9ed1475	Licenciado en Informática	5
C	C39bff87f80322fde020f1655	Fc38b7a5a908a2e7f85df7855	Editor	3
C	C39c02444c21aa793abd39777	F3c8afe50aba8c86710d61d99	Licenciado en Informática	5
C	C39c1b0b69a64fa51fd9ed945	Fee3a10b4b19ace2ff2a93967	Analista Universitario en Administración - MD	3
C	C39c668b90c7652a82e4d3b72	Fe933fcb5cd4109c157f95c5b	Diseñador Industrial	6
C	C39c7da45713203df4411a61e	Fd7db37200456bdc23720fdac	Técnico en Documentología	3
C	C39ccfcff388c748e88b1d069	Fc9817ab8e5c47bb42f8bbb46	Técnico Universitario en Creación y Gestión de Pequeñas y Medianas Empresas	3
C	C39cd4fd1b863df7e4c9101ab	Ff9169e280e850f6f6e3f3602	Licenciado/a en Enfermería	5
C	C39d1823f4330706277cda826	Fc38b7a5a908a2e7f85df7855	Licenciado en Economía y Administración Agrarias	5
C	C39d3a64414f1118464917d89	F92e3aaf645b03c8f79fb4ca8	Profesor en Letras	5
C	C39d59ece4a2dafa99fc20bd2	Fea6c855d1d59ae19d938cfd7	Técnico Universitario en Hemoterapia e Inmunohematología	3
C	C39dc162d72fff561fa4532fe	F83c5496141be4a6758482732	Licenciado en Ciencias Biológicas	6
C	C39e863e127823b1155a3342c	Ff368adda9e3db9b5e03c798d	Licenciado en Enfermería	4
C	C39ef3e47990956f02e005e24	F018c9ecf4af261d23ae738cf	Profesor en Ciencias de la Educación	5
C	C39f0c4cfd6a887d0f270dd4b	Fd15dd301972ec57934f985e3	Calígrafo Público	3
C	C39f5f464a29547b973c19874	F7582a231b935736e2ee1e66c	Analista Universitario/a de Datos Biológicos	3
C	C39f647d9a5ccee4ad97fc881	F3740ca05b210e8cc29807d8b	Licenciado en Trabajo Social	5
C	C39fb7876d0115ca18d3aca1c	F06a679051f215dea582748bd	Técnico/a Universitario/a en el Cuidado de Personas Adultas	2
C	C39fc4a2a96153e24303b72e8	F000e2d44520a2e86ac8026a0	Licenciado en Economía	4
C	C3a02130043a3659301509ca7	Fcb629a24c5c2c2e140232130	Ingeniero Civil	6
C	C3a0637ba8e73ec280047c333	Ff7374f791b29ad6987115347	Licenciado Kinesiólogo-Fisiatra	6
C	C3a07303ed5f5e7a843b9becb	F0272b47da9eae6ff0371410e	Bachiller Universitario/a en Ciencias Económicas Â– Trayecto Administración	-
C	C3a0d42d9acbf46922d0acd7d	F543d714b40a57fc71b17394f	Contador Público	5
C	C3a0da8c0cfbd08fc69016e15	F0ad81d997c74cb3474ac39b1	Licenciado en Ciencia Política y Relaciones Internacionales	4
C	C3a13fb4783b773f4419c266e	Fd224a09065df1ec3e3a8622d	Licenciado en Antropología	5
C	C3a17ff4337e391b961b2b9d1	F83a2dd9c49c181d6e2a838c9	Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Procesamiento de la Información	5
C	C3a1cd0bc7e24e3a2574ab15c	F806855318cbf44e67e416a71	Licenciado en Psicopedagogía	4
C	C3a2a1a344c45e7918d09c388	F1e4146a6c93be3a4e8be1652	Licenciado en Filosofía	6
C	C3a2eadcc80c0115ef68ce5da	Fb586ceb740280f84338c20b9	Licenciado en Recursos Humanos	4
C	C3a31b384c7dc844967387f48	Fdc7f3594f8f376f61c4e73b9	Bioingeniero/a	6
C	C3a397efc7651aa2832e39378	F0ad6b1c5c496957db6c76a66	Ingeniero/a Electrónico/a	6
C	C3a3a2c1fbd1770835405607f	F52b115b5dbbc92786ccacb86	Técnico/a Universitario/a en Negociación de Bienes - MD	2
C	C3a41c3893c283dc632f3993a	Fa2f65887eb4fe69efdf36577	Licenciado en Educación	4
C	C3a48742627c4340e815ef834	F4acdfe38d74850a62e95806f	Licenciado/a en Sistemas	5
C	C3a512a1eeac489567e4135b7	F5ab4f8ffe6b5ab9594a284e5	Ingeniero/a Agrimensor/a	6
C	C3a593b600feeb71c1c72e7da	Fb45959a39e9bf795f1a8487e	Licenciado Fonoaudiólogo	5
C	C3a64eb63029408eda4d56f92	F83a2dd9c49c181d6e2a838c9	Diseñador Industrial	6
C	C3a6a497fc8eeb360307fcf33	Fe1a21b01d1d2ebe60647a8a5	Licenciado en Enfermería	4
C	C3a6c8ec166c19b4cfb88c919	F1a3486dc13408fb7f6eb9c1d	Técnico Universitario en Administración	3
C	C3a6d7c971600a4e0e2ffb41d	Fc06faee2d631fbc51d0e6ecf	Licenciado en Diseño Gráfico	4
C	C3a7056416d2414d93d710415	F3ab4810287a34fa9a99b0f1e	Licenciado en Bromatología	4
C	C3a71bfaa1b7802211dfa3f30	F49a33ce40d884e5f72f73afe	Licenciado en Economía	5
C	C3a75fbdb2416a3a7d0291d6e	Fab3d54d78c5d39d4ec98a7eb	Licenciado en Kinesiología y Fisiatría	5
C	C3a7ad4602e727bf2cb6140ea	F0f43785626248c147ddfbb1f	Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Archivología	5
C	C3a7b58d90516e0e29468b40f	Fe826672943aaafccec5a32ca	Profesor de Enseñanza Media y Superior en Física	5
C	C3a80dc7f12efa3adf60bd6f7	Fab9ad4a9a16170e1a5cfa2ef	Abogado	4
C	C3a88275577f32b308ed15d85	Fa90df3656151c3246422a830	Licenciado/a en Gestión de Servicios de Salud - MD	4
C	C3a8b682b39744769be5eae25	F80f597cf2497aed4ffb31d6c	Técnico Universitario en Psicogerontología	3
C	C3a8efd1667574afca781b9b7	Fa3a5369cb87b2452d6f1f326	Técnico/a Universitario/a en Emergencias Médicas	3
C	C3a918e43743260e66ed85164	Fbd97cc441be3185423959867	Técnico Universitario en Óptica y Contactología	3
C	C3a9216aad0e94ddeac3e24fc	Fcd96b6ecc8f72a9146ae83ef	Técnico/a Universitario/a en Viverismo	3
C	C3a92fafab8335e9676409ca3	F189117fcc24d68335eec7e5d	Técnico/a Radiólogo/a Universitario/a	3
C	C3a95a215f8bb6d106eca3137	Ff7e4bc31208b6003d66d079a	Técnico Universitario en Operación y Mantenimiento de Redes Eléctricas	2
C	C3a98a1d8d4c81a743d2d0134	F4190879ecd8b5ecb5497f2ef	Profesor/a Universitario/a en Letras Clásicas	5
C	C3a9f9db3cb1c7dcc26da1b9c	Fe9ee899a661d645357ff3e0f	Técnico Universitario en Desarrollo Web	3
C	C3aa22085e8030f9b786b6708	Feaf66d85eda535f31bc4aa38	Ingeniero/a Mecánico/a	6
C	C3aa6e5ee6fc0b163de43d8e1	Fe393180811912102bd3a830b	Técnico Universitario en Anestesia	3
C	C3aa7adfebe066b355a0a1cc2	F55d7b79bf35d3208ea5c4f38	Bachiller Universitario en Agronomía	3
C	C3aa99c6264b6560e1b25fe73	Fcb7848d6d5ec0073829ce2f4	Licenciado en Administración	5
C	C3aad97df7729f2cecb811a53	F1abd4cc941114f57d7d274d4	Profesor en Artes Visuales	4
C	C3ab0e3c4f2e5032ee0483a50	Fb96a2d4de72ae2ae938201bd	Ingeniero/a Civil	6
C	C3ab2c80c8569fcf6d8a3515f	F3734f7ebd57ade87c0b53dff	Licenciado en Obstetricia	5
C	C3ab51f5e2e970e6ffa1156ed	F478a0a05f5bb0d52f24770ac	Profesor/a en Historia	5
C	C3ab527c2b3f69a2e5f9802fb	F3740ca05b210e8cc29807d8b	Profesor de Enseñanza Media y Superior en Ciencias de la Comunicación Social	6
C	C3abd74fce515c7f1ed3a1a1b	F48d26d88718d3e79a118278e	Técnico Universitario en Industrias Lácteas	3
C	C3ac12e36f7711967e814c775	Fb5d408df84b88fc6582ae576	Licenciado/a en Artes Visuales	5
C	C3ac2bc0c8a1c475fd1298e8c	Fbc92af2f46dd40954162dcd3	Técnico Superior Universitario en Higiene y Seguridad en el Trabajo	2
C	C3ac33ae10c955ad6001ac437	F83c5496141be4a6758482732	Profesor de Enseñanza Media y Superior en Ciencias de la Comunicación Social	6
C	C3ad725833cbbe27d8c1299a5	Ff368adda9e3db9b5e03c798d	Técnico Universitario en Prácticas Cardiológicas	3
C	C3ad8b4a9cdf5f9f5fa3122ac	F2eea0d019e9bf6dc2ea5d086	Técnico/a Universitario/a en Desarrollo de Videojuegos y Narrativa Interactiva	3
C	C3af35334f4a9021321b61d52	F189117fcc24d68335eec7e5d	Enfermera/o Universitaria/o	3
C	C3af38f6e16ae9aa377d792e2	Fe826672943aaafccec5a32ca	Profesor de Enseñanza Media y Superior en Ciencia Política	5
C	C3b03fe0411cc5b86e28be780	F0ad6b1c5c496957db6c76a66	Licenciado en Psicología	6
C	C3b066597c912e70f5f4658ed	Fce816860d5acf3efc0b36663	Licenciado en Terapia Ocupacional	5
C	C3b0952c3bd185ea66804fefa	F1ef841fe037428b1bc8b70c2	Licenciado en Diseño de Interiores	4
C	C3b09e553cf1f7fcc993bf879	Facdb714e650bcf3fc8bd192f	Procurador	4
C	C3b0aadaaf5f65eeb7c8855e7	Fab16d0288d1a1ccab3723173	Técnico Universitario en Hemoterapia e Inmunohematología	2
C	C3b0d501e35dd311741c112f0	Fc3068eb8b58c96ee0c8d9867	Licenciado en Administración de Áreas Naturales	5
